,screen_name,favourites_count,followers_count,friends_count,statuses_count,location,full_text,lang,retweet_count,created_at,source,reply_screen_name,reply_followers_count,reply_friends_count,reply_statuses_count,reply_favourites_count,reply_created_at,reply_full_text,reply_retweet_count,reply_favorite_count
647,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Komentář Pavla Sobíška: Podíl nezaměstnaných zůstal v únoru beze změny na 8.6% http://t.co/8MHUIatJ0O,cs,0,Mon Mar 10 08:36:29 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
648,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@kachnacekk Dobrý den,mrzí nás Vaše zkušenosti. Zpětná vazba je pro nás důležitá, napíšete prosím detaily na social.media@unicreditgroup.cz?",cs,0,Mon Mar 10 07:33:39 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kachnacekk,404,229,1294,656,Fri Mar 07 19:17:48 +0000 2014,"Služby od @UniCreditBankCZ = TO NECHCEŠ! Vstřícnost k zákazníkům nulová, základní povinnosti vůči nim neplní a UX onlinebanking urážka 100%",1,0
649,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Komentář Pavla Sobíška: Zpřesněný HDP pro čtvrtý kvartál ukázal mezičtvrtletní růst. http://t.co/79F6ejK9X4,cs,0,Fri Mar 07 12:15:53 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
650,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","http://t.co/3CwpgyMToN Pavel Sobíšek: Stát se topí v penězích, ale... #statnirozpocet",cs,1,Thu Mar 06 12:42:20 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
651,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Patříte mezi příznivce zdravého životního stylu? S námi na něm můžete ušetřit! http://t.co/bRYZG5I44W #worldclass #visa #fitness,cs,0,Mon Mar 03 08:17:00 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
652,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@jackal007 Zrušená položka bude z přehledu plateb automaticky smazána 14 dní po datu splatnosti, tj. někdy na přelomu měsíce.",cs,0,Fri Feb 28 12:47:41 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jackal007,1688,396,71777,66421,Thu Feb 27 22:29:22 +0000 2014,"Poradí mi moje banka @UniCreditBankCZ, jak provést zjevně neproveditelnou radu? http://t.co/TiK0MBkHwv",0,0
653,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Vloni se refinancovalo opravdu vydatně. A jak tomu bude letos? http://t.co/itc2Qku22C #refinancovani #hypoteka,cs,0,Wed Feb 26 08:41:22 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
654,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Komentář Pavla Sobíška: Bleskový odhad HDP ukázal pro 4Q mezičtvrtletní růst o 1,6% a meziroční změnu o +0,8% http://t.co/GFef2Tm5E9",cs,0,Mon Feb 17 13:36:44 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
655,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Patrik Rožumberský: ""Vnímaná inflace zaznamenala podstatně silnější pokles než inflace celková."" Přečtěte si více: http://t.co/KtNrPrmKwa",cs,0,Fri Feb 14 08:23:51 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
656,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",@mouse_mp Omlouváme se za nepříjemnosti. Je možnost se validovat přímo na hlas. automatu – stejný kód jako pro přihlášení do Online Banking.,cs,0,Thu Feb 13 12:47:26 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mouse_mp,677,884,33569,43984,Tue Feb 11 19:23:49 +0000 2014,"Totalne me nasrala dneska @unicreditbankcz , nejprve vam bankerka zresetuje heslo do netbanking a kdyz to zjist… http://t.co/3b14JjWxDn",0,1
657,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Komentář Pavla Sobíška: Podíl nezaměstnaných v lednu dosáhl 8.6% http://t.co/uo6u90Hsc8,cs,0,Wed Feb 12 10:14:28 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
658,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Komentář Patrika Rožumberského k nárustu průmyslové produkce v prosinci. http://t.co/Y78Gztv02L,cs,0,Wed Feb 12 08:40:21 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
659,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Komentář Pavla Sobíška k zahraničnímu obchodu http://t.co/md7vfJV01W,cs,0,Mon Feb 10 08:48:14 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
660,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Komentář Pavla Sobíška: Státní rozpočet vykázal v lednu přebytek 45 miliard Kč. http://t.co/rVgkkPeAQB,cs,0,Thu Feb 06 17:58:47 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
661,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @BleskEkonom: Inflace je podle domácností vyšší, než reálná - Investujeme.cz | Fincentrum http://t.co/BAKaZ71X2d",cs,1,Thu Feb 06 08:53:10 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
662,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Podle respektovaného @GFmag je UniCredit Bank jedničkou v regionu střední a východní Evropy. Děkujeme! #tiskovazprava http://t.co/cUYH2jc2NR,cs,0,Thu Feb 06 08:52:57 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
663,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Komentář Pavla Sobíška: Maloobchodní tržby stouply v prosinci meziročně o 5.2% a za celý rok 2013 o 1.0%. http://t.co/N2S4cNWrB3,cs,0,Thu Feb 06 08:45:20 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
664,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",RT @financninoviny: Inflace vnímaná domácnostmi je vyšší než oficiální http://t.co/enc2TzLkwJ,cs,3,Wed Feb 05 08:41:43 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
665,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Domácnosti vnímají inflaci vyšší, než doopravdy je. http://t.co/kIgXZf6N6t #tiskovazprava",cs,0,Wed Feb 05 08:41:10 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
666,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@chytryhonza Zavedení bezkontaktní technologie usilovně připravujeme, bližší podrobnosti zveřejnit nemůžeme. Budeme informovat s předstihem.",cs,0,Wed Feb 05 08:39:25 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",chytryhonza,653,142,1256,18,Tue Jan 28 09:46:43 +0000 2014,"Bezkontaktní platební karty se za poslední půlrok masově rozmáhají. Z nejznámějších bank je zatím nenabízí UniCredit Bank, Sberbank a LBBW.",0,0
667,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @fakturoid: Dnes přidávám další úlovek do sbírky bank, se kterými umím párovat platby: UniCredit Bank. http://t.co/FFUeYhru2C",cs,1,Tue Feb 04 13:22:57 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
668,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@ClareSpeak Clare, thank you for this feedback. We really apologize for inconveniences. We hope that next time everything will be fine.",en,0,Mon Feb 03 15:14:04 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ClareinItaly,3219,810,5040,8907,Mon Feb 03 15:11:40 +0000 2014,@UniCreditBankCZ why was I not told this? Your customer service leaves a lot to be desired,0,0
669,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@ClareSpeak Replacement of your card is for free. Unfortunately, the system will charge it, and at the end of the month the fee is returned.",en,0,Mon Feb 03 14:56:45 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ClareinItaly,3219,810,5040,8907,Mon Feb 03 08:36:40 +0000 2014,"Was told my replacement card from @UniCreditBankCZ would be free. They charged me 200kc for it. Last straw, changing bank.",0,0
670,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",@jackal007 Jsme tady pro Vás :) a přejeme hezký den,cs,0,Wed Jan 29 14:34:26 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jackal007,1688,396,71777,66421,Wed Jan 29 14:31:59 +0000 2014,"@UniCreditBankCZ tak díky za info, hned po práci se na to podívám :)",0,0
671,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@jackal007 Správně, po aktivaci a stažení nové verze bude aplikace generovat kódy pro autorizaci plateb.",cs,0,Wed Jan 29 14:30:46 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jackal007,1688,396,71777,66421,Wed Jan 29 14:28:39 +0000 2014,"@UniCreditBankCZ chápu správně, že smartphone používám jako ""autorizační kalkulačku""?",0,0
672,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",@jackal007 U chytrých telefonů součástí nové verze appky Smart Banking. Aktivujete na pobočce nebo prostřednictvím Online Banking.,cs,0,Wed Jan 29 14:26:34 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UniCredit_CZSK,2004,115,704,156,Wed Jan 29 14:08:49 +0000 2014,"@jackal007 Omlouváme se za tech. problémy. Autor. SMS už nebudete potřebovat, mrkněte na Smart bezpečnostní klíč (http://t.co/a4Yy3vxsMB )",0,1
673,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@jackal007 Omlouváme se za tech. problémy. Autor. SMS už nebudete potřebovat, mrkněte na Smart bezpečnostní klíč (http://t.co/a4Yy3vxsMB )",cs,0,Wed Jan 29 14:08:49 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jackal007,1688,396,71777,66421,Wed Jan 29 14:04:12 +0000 2014,"@UniCreditBankCZ mi teď posílá kódy, o které jsem žádal před 13 hodinami #sms #prostaroubelu",0,0
674,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @6eventi: Inaugura oggi #PinTower, La città che sale. @vivimilano @UniCredit_PR http://t.co/FBZdVBB7jw http://t.co/ojIYyqY6nh",it,2,Mon Jan 27 08:53:24 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
675,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @MladiinfoCR: Dnes vám přinášíme nabídku stipendií od Unicreditu!

7 stipendií očekává studenty, kteří se přihlásí na... http://t.co/OCW…",cs,1,Mon Jan 27 08:52:25 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
676,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@oerdnj Děkujeme, na diakritice zapracujeme. Autor. SMS už nebudete potřebovat, mrkněte na Smart bezpečnostní klíč (http://t.co/a4Yy3vxsMB)",cs,0,Mon Jan 27 08:51:40 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UniCredit_CZSK,2004,115,704,156,Mon Jan 20 08:53:04 +0000 2014,"@oerdnj Dobrý den Ondřeji, mrzí nás Vaše zkušenosti s našimi službami. Můžete nám popsat problémy a s čím můžeme pomoct? Děkujeme",0,0
677,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",RT @podzpravodaj_cz: Česká UniCredit bank dál posiluje http://t.co/wcOytahtD5,cs,1,Wed Jan 22 08:56:45 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
678,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Pavel Sobíšek k výsledkům maloobchodu: Zájem se nejvíce soustředil na osobní automobily a elektroniku. http://t.co/zMcSBFUV8n,cs,0,Wed Jan 22 08:56:05 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
679,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @cfoworldcz: Pavel Sobíšek, Unicredit Bank: Devizové intervence ČNB jsou džinem z lahve: „Spotřeba i mzdy by měly letos mír... http://t.…",cs,1,Tue Jan 21 12:18:32 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
680,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Hlavním tahounem růstu úvěrování by měl být v příštích letech firemní sektor, vyplývá z bankovní studie pro rok 2014. http://t.co/ih1E7iQc9v",cs,0,Mon Jan 20 08:57:16 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
681,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Pavel Sobíšek, hlavní ekonom UCB: Nejhorší stav pracovního trhu od roku 2005 s několika světélky na konci tunelu. http://t.co/vsNFFnOy0E",cs,0,Mon Jan 20 08:54:58 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
682,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@oerdnj Dobrý den Ondřeji, mrzí nás Vaše zkušenosti s našimi službami. Můžete nám popsat problémy a s čím můžeme pomoct? Děkujeme",cs,0,Mon Jan 20 08:53:04 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",oerdnj,2308,596,6743,5303,Thu Jan 16 20:50:24 +0000 2014,"Měl jsem (mám) bankovnictví u GEMoney, RB (staré i nové), @mbank_cz, AirBank, @FIO_banka a jen @komercka a UniCredit mne přivádí k šílenství",0,1
683,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Komentář analytika UCB Patrika Rožumberského: Od února bude inflace podle našich předpokladů postupně sílit. http://t.co/pa9SL7NWGf,cs,0,Wed Jan 15 11:49:41 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
684,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Komentář hlavního ekonoma UniCredit Bank Pavla Sobíška: Výsledky zahraničního obchodu se dlouhodobě zlepšují. http://t.co/23Y5fi1HU6,cs,0,Mon Jan 13 08:07:30 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
685,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Hlavní ekonom UCB Pavel Sobíšek k výsledkům loňského rozpočtu ČR: Za lepším hospodařením nestojí žádoucí úspory... http://t.co/BWbcvyAJmx,cs,1,Mon Jan 06 12:47:31 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
686,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@jspetrak Díky za zpětnou vazbu. Aktuálně řešíme problém se zobrazením kreditních karet, na odstranění pracujeme a ihned budeme informovat.",cs,0,Mon Dec 02 12:18:29 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jspetrak,1204,4998,10297,114,Mon Dec 02 12:01:59 +0000 2013,"Online Card @UniCreditBankCZ hlásí ""K dispozici nejsou žádné karty"" Předpokládám, že se na to ptají všichni a proto je na callcentru plno.",0,0
687,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",@Wrent Bezpečnost je u nás na první místě a minimálně 6-ti místný kód je tedy zaveden především v rámci ochrany Vašich financí.,cs,0,Mon Oct 07 08:11:33 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Wrent,306,645,6823,27134,Sat Oct 05 14:46:11 +0000 2013,"Bytostně nesnáším služby, které vám nutí volit si jako hesla x-místné číselné kódy, navíc, když je to banka. @UniCreditBankCZ",0,0
688,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@hanisch_cz Děkujeme za pochvalu, vážíme si toho. Příjemný den :-)",cs,0,Mon Oct 07 08:08:57 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hanisch_cz,371,644,14596,38189,Thu Oct 03 22:00:56 +0000 2013,Naštěstí někdo v @UniCreditBankCZ narozdíl skloňovat umí. Díky za to :-) #CeskaSporitelna #Erste vs. #UniCreditBank http://t.co/6iliktZp64,0,0
689,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@martinsuchan, of course PR center knows about this, but it is older version of our SmartBanking. New version will be in WP available soon.",en,1,Fri Sep 27 09:53:12 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",martinsuchan,1237,166,20665,6301,Fri Sep 27 09:21:10 +0000 2013,"It looks like the PR center of @UniCreditBankCZ does not even know, that there already is smartbanking app for WP7 http://t.co/3B02GeDrta",0,0
690,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@JakubLohnisky @tombarys @RaiffeisenCZ Děkujeme za důvěru, těšíme se a pevně věříme, že budete spokojen!",cs,0,Fri Aug 09 10:44:52 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
691,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@martinsuchan Prozatím na Google Maps zadejte ""bankomat ucb"", brzy bude tato funkce i v nové aplikaci SmartBanking.",cs,0,Fri Aug 09 10:39:39 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",martinsuchan,1237,166,20665,6301,Wed Aug 07 11:31:57 +0000 2013,"Nemáte tip,kde najít nejbližší bankomat-pobočku pro pozici na mapě? Po 5 minutách jsem to vzdal jak na webu @komercka tak i @UniCreditBankCZ",0,0
692,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@pslavik Dobrý den Petře, děkujeme za feedback. Právě provádíme modernizaci formulářů a velikost dotazu už nebude omezena.",cs,0,Mon Aug 05 09:30:44 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pslavik,772,564,4926,21463,Mon Jul 22 05:04:28 +0000 2013,"@UniCreditBankCZ Dobrý den, proč je velikost dotazu ve formuláři na http://t.co/2SwwVq8OL5 omezena na pouhých 32 znaků? Není to málo? :)",0,0
693,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@JakubLohnisky Dobrý den, Jakube. Napište nám prosím do zpráv na FB nebo DM na TW kontaktní telefon. Kolegové Vás budou brzy kontaktovat.",cs,0,Mon Aug 05 09:28:47 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
694,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","@Alisczech Dobrý den Honzo, rádi Vám pomůžeme nebo alespoň poskytneme konzultaci. Napište nám prosím do zpráv na FB. http://t.co/LfEtcX7sfC",cs,0,Tue Jul 23 11:45:32 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Alisczech,8327,833,17017,13126,Mon Jul 22 07:57:44 +0000 2013,Neni mezi followery nekdo z UniCredit Bank? Uvazujeme o zmene banky a potrebuji konzultaci :),2,1
695,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Soutěžte o 2x Festival Pass na @kviff  v Souboji filmových dvojic na FB http://t.co/3Z4DqzFD86 #kviff,cs,2,Tue Jun 11 12:37:26 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
696,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @cznews: Malé banky trh nerozhýbaly, zní z UniCredit. Ve firmě sází na inovace v hypotékách: UniCredit ban... http://t.co/9mcf9MqGk9  ...",cs,1,Mon Mar 11 15:40:05 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
697,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Reply to @petos0 
Mrzí nás Vaše zkušenost s Onlinebanking, dnes jsme registrovali technický problém který byl vyřešen a vše je plně funkční.",cs,1,Wed Jan 16 14:33:14 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",petos0,91,174,2628,31,Wed Jan 16 14:27:13 +0000 2013,"Tak debilni internet.bank jako @UniCreditBankCZ nema snad ani @komercka .Zlata @Air_Bank ci @mbank_cz !!!Uz jsem nasel 4 veci,co nefunguji.",0,1
698,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Fixní vs. variabilní hypotéka. Jakou byste zvolili vy? http://t.co/AN62J5Fa,cs,0,Wed Jan 16 14:08:20 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
699,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Kolik kaprů sníme a kolik vyvezeme? Mrkněte s námi na menší vánoční analýzu. Celý text najdete na http://t.co/2aE0be0M http://t.co/zMWnWfVR,cs,0,Wed Jan 09 08:30:09 +0000 2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
700,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Rok 2012 byl náročný, dopřejte si alespoň teď dvě minuty klidu na http://t.co/m8Drgf9Z. Přejeme klid a pohodu i v roce 2013.",cs,0,Sat Dec 29 17:56:07 +0000 2012,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
701,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Souboj kreditních a debetních karet v infografice. #infografika #ucb #ucbcz http://t.co/hXj5RbYD,cs,0,Wed Nov 21 12:46:11 +0000 2012,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
0,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Naše U hypotéka opět zaujala. Letos si tak z Finparády odnášíme druhé místo v oblasti hypoték. Děkujeme odborné porotě, ale také vám, našim klientům, za vaši celoroční zpětnou vazbu. Věříme, že díky ní to příští rok bude jasné zlato! #UniCredit #Awards #UniCredit4You https://t.co/EgNmpT5nUa",cs,0,Tue Feb 02 08:05:23 +0000 2021,"<a href=""https://www.zoomsphere.com"" rel=""nofollow"">ZoomSphere scheduler</a>",,,,,,,,,
1,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Superhrdinové nejsou jen ti ve filmech. Hrdina je pro nás každý z řad našich zaměstnanců. I přes nečekané nástrahy a silného nepřítele v podobě COVID-19 byl rok 2020 plný úspěchů. A za každým z nich stáli právě naši zaměstnanci.
Děkujeme! 

https://t.co/DJCXtiVcaW 

#OneUnicredit",cs,1,Fri Jan 29 09:08:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
2,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @UniCredit_PR: #Financial: Andrea Orcel designated Chief Executive Officer of #UniCredit.
📌 #PressRelease 
🗞️ https://t.co/oWf4yuECaQ ht…",en,9,Thu Jan 28 12:50:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
3,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",RT @UniCredit_PR: #OneUniCredit: 🇸🇰 #UniCredit Bank celebrates its thirtieth anniversary in #Slovakia as a key player in the Slovak banking…,en,3,Thu Jan 28 12:32:05 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
4,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","#unicreditWay: Skupina UniCredit získala titul Top Employer in Europe v roce 2021! Dílčí ocenění získaly také jednotlivé evropské pobočky: @Bank_Austria , @HypoVereinsbank , @UniCredit_PR and @UniCredit_RS. ‍️ #dowhatmatters https://t.co/FRC1NHCCOf",cs,2,Mon Jan 25 12:47:30 +0000 2021,"<a href=""https://www.zoomsphere.com"" rel=""nofollow"">ZoomSphere scheduler</a>",,,,,,,,,
5,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Už podruhé v řadě nás časopis Global Finance ocenil titulem „nejlepší privátní banka roku 2021 v Česku“. Děkujeme odborné porotě, ale hlavně našim talentovaným kolegům, díky kterým si můžeme připsat další úspěch! 
#UniCredit #Award https://t.co/pQ5V9OEkTK",cs,1,Mon Jan 18 08:00:06 +0000 2021,"<a href=""https://www.zoomsphere.com"" rel=""nofollow"">ZoomSphere scheduler</a>",,,,,,,,,
6,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Tři naši kolegové, kteří zvládli téměř nemožné, se podělili o své příběhy. Od čelení prvním pozitivním případům v týmu banky po překonání uzavřených hranic.

Poslechněte si je zde:https://t.co/VTZ56wwMqW

#OneUniCredit #partofthesolution #czech #teamspirit",cs,1,Thu Jan 14 09:00:01 +0000 2021,"<a href=""https://www.zoomsphere.com"" rel=""nofollow"">ZoomSphere scheduler</a>",,,,,,,,,
7,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",RT @UniCredit_PR: #SocialImpactBanking: His Holiness Pope Francis met with a #UniCredit delegation led by our Chairman Cesare Bisoni and ou…,en,12,Tue Jan 12 15:43:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
8,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Sami jste je vybrali a právě díky vám jim věnujeme až 300 000 Kč. Až do konce února totiž putuje z každé nově aktivované VISA karty jedna koruna pro organizace Oáza Hodonín, Naděje pro děti úplňku a Klub svobodných matek. 

#BankingThatMatters #PartOfTheSolution #UniCredit4You https://t.co/XpqiHNEhMq",cs,1,Thu Jan 07 09:44:58 +0000 2021,"<a href=""https://www.zoomsphere.com"" rel=""nofollow"">ZoomSphere scheduler</a>",,,,,,,,,
